transaction_id,user_id,device_id,session_id,timestamp,card_bin,card_last4,is_international_card,amount,currency,transaction_type,merchant_category,ip_address,is_vpn_or_proxy,latitude,longitude,network_type,user_agent,sdk_version,device_os,device_model,is_rooted_device,is_emulator,battery_level,account_age_days,kyc_level,avg_monthly_amount,tx_count_last_30_days,failed_tx_last_7_days,time_since_last_tx_minutes,device_tx_last_24h,session_duration_seconds,form_fill_time_seconds,paste_count,is_fraud
8d1cc457-fd12-45be-98f5-c0e61bc6ed9e,c675cd88-e0e1-4c6a-81fd-128b2a102b0e,device-rkCR-eJMV,afdb5337-44ad-44cf-bbf0-abf362c3b758,2026-02-09T05:03:42Z,560875,9989,False,114.55,COP,TOP_UP,FINANCIAL_SERVICES,145.122.48.20,False,17.1823,-96.7393,cellular,WalletPlux/3.1.2 (iOS 15; iPhone 14 Pro),ios-3.1.1,ios,iPhone 14 Pro,True,False,44,329,intermediate,4876.82,34,1,7158,0,74,15,1,0
914dbe3c-e90a-4ff3-91ce-59f3f42d6348,b953a795-6934-4d03-8f56-f713311c0218,device-KIPF-GDIW,2a9f69a1-d115-4cde-be66-7cebf1440cb4,2026-02-01T20:44:07Z,518964,7068,False,2255.25,MXN,TOP_UP,FINANCIAL_SERVICES,114.4.71.239,False,18.9292,-103.6225,cellular,WalletPlux/3.1.2 (Android 13; Pixel 7),android-3.1.0,android,Pixel 7,False,False,74,90,full,1706.52,50,0,4233,0,76,59,0,0
ef6d968a-986b-4624-9369-8a212cf3dfee,e485dbb3-7d1a-4907-8fb0-1d7d3cf87a56,device-EXnk-dOuR,031aea1a-c2ac-4b3b-a347-4f4505e62512,2026-01-10T11:50:39Z,502739,2835,False,1178.16,MXN,TOP_UP,FINANCIAL_SERVICES,76.208.37.158,False,24.928,-113.7605,cellular,WalletPlux/3.1.2 (iOS 15; iPhone 15),ios-3.1.5,ios,iPhone 15,False,False,17,416,full,3773.52,47,0,4826,2,178,60,0,0
74eb2d07-43da-41b8-8a5a-14007971d346,5713cc39-0a7b-465e-8f09-cc9e023109e8,device-aisP-ZPCf,6fceed5d-a1e3-4524-a36a-6b050ffa7f04,2026-02-02T08:58:21Z,523596,2758,False,2826.12,MXN,TOP_UP,WALLET,76.61.100.59,False,26.9005,-97.4642,cellular,WalletPlux/3.1.2 (Android 11; Pixel 7),android-3.1.4,android,Pixel 7,False,False,15,1441,basic,2918.17,9,0,2149,2,143,40,0,0
38d276bb-d2c3-478b-b3a9-dfbb931c08bc,a7572d42-3565-46a5-a1a4-a4b297d5e249,device-MqSk-qlon,d90f0134-8847-4863-89b8-f79977938960,2026-01-18T19:02:33Z,433605,9325,False,101.55,MXN,TOP_UP,TRANSFER,6.54.45.4,False,26.1156,-100.202,wifi,WalletPlux/3.1.2 (iOS 15; iPhone 14 Pro),ios-3.1.2,ios,iPhone 14 Pro,False,False,86,206,full,8218.72,42,0,5962,0,149,29,0,0
dd806637-69bd-4f61-90af-d3ad5b9ff712,529043cc-c525-4d57-9035-bb00f4f6cb4b,device-MApI-wpOK,bff0ca53-2e25-4ac3-afff-d7f2306ad6a1,2026-01-02T09:29:34Z,418119,7514,False,125.19,MXN,TOP_UP,TRANSFER,40.103.99.12,False,25.5949,-99.5753,cellular,WalletPlux/3.1.2 (Android 12; Xiaomi 13),android-3.1.1,android,Xiaomi 13,False,False,65,32,intermediate,832.64,9,0,6891,2,77,49,0,0
7e994ac0-7984-4f8b-b353-767d3c745219,a4943342-678b-4398-b325-ebe0ce17ac9d,device-zugW-WaZe,27768fbc-2662-47ea-96f3-af8e68c8f959,2026-02-11T13:07:32Z,567560,6767,False,1129.4,MXN,TOP_UP,WALLET,105.205.108.125,False,22.5325,-91.6254,wifi,WalletPlux/3.1.2 (Android 13; Pixel 7),android-3.1.0,android,Pixel 7,False,False,83,534,full,6137.92,8,0,1694,3,110,51,1,0
d8ea9b53-7e67-4d08-8465-3ba15743efa3,6ccf14ed-7547-4f1d-9afb-17f9e7f4a843,device-pOkF-lGFX,5ea3b03a-3f98-499a-9b41-c54f8b8015b2,2026-01-14T22:29:50Z,494740,9399,False,2176.86,USD,TOP_UP,FINANCIAL_SERVICES,79.181.232.193,False,18.0443,-117.7719,wifi,WalletPlux/3.1.2 (Android 13; Pixel 7),android-3.1.3,android,Pixel 7,False,False,85,299,basic,8013.61,22,0,4453,0,119,52,0,0
5378a2a5-baf6-4b9c-b24d-c55e2287881a,39e65df4-5854-44a6-97ef-84412f3529b2,device-pfVg-ehtR,4b910b14-e7a0-4771-b8a8-0c8e5860558d,2026-02-23T05:24:17Z,466441,7906,False,2095.19,USD,TOP_UP,FINANCIAL_SERVICES,100.56.122.194,False,16.6411,-108.3076,cellular,WalletPlux/3.1.2 (Android 13; Galaxy S23),android-3.1.5,android,Galaxy S23,False,False,94,1291,basic,9957.71,0,0,8942,0,116,50,0,0
b9172406-e592-49e9-957d-10fc17bca563,89ec155b-93f8-4ab6-a228-c04c35a26794,device-XbSD-TNsV,7acd441b-254f-416e-a8a3-494b0768f594,2026-01-22T10:16:59Z,431936,9295,False,2502.86,MXN,TOP_UP,WALLET,140.17.238.10,False,26.7203,-114.1979,cellular,WalletPlux/3.1.2 (Android 13; Pixel 7),android-3.1.4,android,Pixel 7,False,False,70,492,full,9221.63,38,2,2682,1,118,33,1,0
855c398d-228e-47d7-92b4-e9ce02d04215,ae28a941-2341-4352-9b45-5b0d9d243b62,device-PijW-JtbA,c1fa3288-e620-49ad-b92c-36edde3470e9,2026-01-17T23:35:08Z,431280,8436,False,1039.14,MXN,TOP_UP,TRANSFER,185.253.168.144,False,21.3464,-113.5849,cellular,WalletPlux/3.1.2 (Android 12; Galaxy S23),android-3.1.0,android,Galaxy S23,False,False,23,458,full,9497.55,31,0,2347,0,39,26,0,0
01d0d64b-d21c-424a-a868-559abf5d4d6a,39df445a-994c-4133-854a-c57e3462dce2,device-vtcf-obcQ,7d165a24-2122-4a03-8a0b-eabe238a3912,2026-02-21T03:03:39Z,421543,4928,False,1506.21,COP,TOP_UP,WALLET,104.180.36.236,False,27.8766,-114.0772,wifi,WalletPlux/3.1.2 (iOS 15; iPhone 14 Pro),ios-3.1.2,ios,iPhone 14 Pro,False,False,55,455,basic,5365.31,3,2,1664,2,87,23,1,0
53e6f480-4add-49c9-aef7-080c34d2bd9f,90c2896b-c4a4-4298-94b3-ee81d6064b4a,device-gZJo-ZPbi,dcf3b482-032d-4b84-b6d1-e1740c28b1ad,2026-01-08T10:06:42Z,400795,3736,False,430.56,MXN,TOP_UP,TRANSFER,24.215.182.192,False,14.7119,-105.4027,wifi,WalletPlux/3.1.2 (Android 14; Moto G Stylus),android-3.1.2,android,Moto G Stylus,False,False,54,1064,full,4857.24,24,0,4568,1,38,22,0,0
4de52f57-8107-4a1c-924b-ceb558a58875,65d75d72-cecb-46c1-b0f6-00f59f542e95,device-tgdj-sVOm,11f1133f-dd4a-434b-bedb-b5292b5cb4a9,2026-02-09T04:42:32Z,501857,2281,False,377.63,COP,TOP_UP,FINANCIAL_SERVICES,101.207.13.135,False,21.6894,-117.7073,wifi,WalletPlux/3.1.2 (Android 12; Xiaomi 13),android-3.1.4,android,Xiaomi 13,False,False,14,332,full,3617.24,45,0,5873,2,122,32,0,0
682dc015-a127-4421-900f-1348517eef89,dc22fa08-b13c-4b34-84f1-0eae176ebf20,device-obJN-HMyB,09230085-6362-46fa-adf8-60fb100fd079,2026-01-29T11:09:10Z,430176,4257,False,475.82,MXN,TOP_UP,FINANCIAL_SERVICES,7.205.222.12,False,26.851,-112.8011,cellular,WalletPlux/3.1.2 (iOS 17; iPhone 13),ios-3.1.3,ios,iPhone 13,False,False,23,964,full,7006.52,15,0,2378,0,51,17,0,0
64f9cb2d-b99c-4370-82f2-c375bff686a7,f7817dc1-60e8-4b65-a146-68387c042cb5,device-WIlh-FuGS,41aa950e-3e3b-474c-8a9c-ddab9b3af839,2026-01-04T20:28:33Z,593990,1970,False,1469.13,MXN,TOP_UP,WALLET,99.237.32.66,False,14.9602,-101.7441,wifi,WalletPlux/3.1.2 (iOS 16; iPhone 15),ios-3.1.4,ios,iPhone 15,False,False,84,875,intermediate,4075.53,43,0,8076,0,49,18,0,0
7ab5a176-9749-4987-a522-a798b5c21a72,54ef4e14-088c-47be-9bc0-6d649f2e29ba,device-OUQw-JaUY,46878d97-45b7-4dca-ae93-be6d1299c7a3,2026-01-12T02:56:01Z,591172,8406,False,451.17,MXN,TOP_UP,WALLET,205.31.104.57,True,18.822,-101.0055,wifi,WalletPlux/3.1.2 (iOS 15; iPhone 14 Pro),ios-3.1.2,ios,iPhone 14 Pro,False,False,20,795,full,8744.54,8,0,1602,0,67,31,0,0
eb40c668-4c4c-49a8-be25-219b2babd2dc,4dc27ca7-14c3-4a56-875a-d8e13bc70b6f,device-AogR-exuj,0bf06893-d401-4539-a902-ef85f56455f4,2026-01-20T08:52:17Z,558389,8195,False,2709.91,MXN,TOP_UP,TRANSFER,58.18.197.193,False,27.3437,-103.5162,cellular,WalletPlux/3.1.2 (Android 12; Pixel 7),android-3.1.5,android,Pixel 7,True,False,36,433,intermediate,3411.89,8,0,8448,1,71,50,0,0
7588ba06-db1d-4123-b537-9d04f6ba15df,dfa2ba86-2a3c-443f-bb85-f2927b0b80bb,device-PTzA-hRga,0eb0ba7d-dbfb-4b30-83d3-2d4120bb6ac6,2026-01-29T15:46:53Z,413424,4148,False,627.69,USD,TOP_UP,WALLET,131.88.13.224,False,24.4973,-97.0599,wifi,WalletPlux/3.1.2 (iOS 16; iPhone 14 Pro),ios-3.1.4,ios,iPhone 14 Pro,False,False,61,1073,full,9097.6,29,0,9080,2,155,53,0,0
718f8dad-abbe-4bd7-a8da-0f040424be2f,b175797c-f230-4045-862a-97b5979d74f1,device-LWqz-cJDQ,b44bbeeb-86dd-48dc-b585-ce9bfcc5836b,2026-02-05T05:15:16Z,517590,3885,False,223.17,MXN,TOP_UP,TRANSFER,149.68.169.170,False,18.812,-114.3761,cellular,WalletPlux/3.1.2 (iOS 17; iPhone 14 Pro),ios-3.1.5,ios,iPhone 14 Pro,False,False,70,1348,basic,8188.6,43,0,9827,0,107,43,0,0
3063bc61-4cf0-4457-885e-49505e984c42,7fcb05c7-2156-4995-94c6-1dba5e2dcf54,device-uPYJ-PLuY,82e1440f-5fa8-481c-a210-a410b783eec4,2026-01-24T07:48:14Z,458774,6069,False,2685.92,USD,TOP_UP,FINANCIAL_SERVICES,47.147.224.40,False,17.0186,-109.4528,wifi,WalletPlux/3.1.2 (Android 11; Moto G Stylus),android-3.1.1,android,Moto G Stylus,False,False,10,298,basic,3588.7,18,0,6980,0,117,52,0,0
98ff736b-9bd0-455d-83d9-228c25831ca9,b971b748-a73f-4676-a069-def43e695d98,device-XxYd-JKZO,8e93ed63-f3df-4d76-924e-25e230cc559f,2026-02-16T20:38:47Z,486754,9976,True,325.13,MXN,TOP_UP,WALLET,136.14.18.104,False,30.296,-99.1647,cellular,WalletPlux/3.1.2 (Android 12; Xiaomi 13),android-3.1.4,android,Xiaomi 13,False,False,29,1105,basic,6320.14,25,0,1126,0,57,38,0,0
a32ec5ba-a8d2-4db9-898d-634a96b0315a,c59cfabe-ee33-4768-afda-8454e1e65005,device-dtDP-Gdoa,248cceba-1f37-4b83-9169-7984704724d1,2026-01-12T22:30:31Z,441294,8453,True,439.12,COP,TOP_UP,TRANSFER,39.227.236.98,False,30.3927,-113.8886,wifi,WalletPlux/3.1.2 (iOS 16; iPhone 13),ios-3.1.4,ios,iPhone 13,False,False,71,505,intermediate,5787.29,34,0,3051,1,73,44,1,0
91340405-18da-40f9-b86a-2f65d0cbbb66,251f5a12-8603-4f65-9449-86d8754b3a06,device-DgxO-bnVr,ce35da3e-3261-4075-a1b7-7803bd5fd0ef,2026-02-20T09:25:41Z,590449,8852,False,716.01,COP,TOP_UP,FINANCIAL_SERVICES,172.218.170.237,False,27.9146,-104.0395,cellular,WalletPlux/3.1.2 (iOS 17; iPhone 14 Pro),ios-3.1.5,ios,iPhone 14 Pro,False,False,60,337,intermediate,8282.68,34,1,4082,0,95,38,0,0
cfb971a6-c579-419e-a2ff-bf011d76dfd5,89afab4a-0e37-4cf6-bcaa-785caa5ec513,device-uYsD-pRee,1fffbea5-3e51-417a-9243-5874cbab4b5b,2026-01-26T14:02:12Z,524455,3490,False,1350.98,MXN,TOP_UP,FINANCIAL_SERVICES,206.242.212.177,False,26.3199,-87.1428,cellular,WalletPlux/3.1.2 (iOS 16; iPhone 15),ios-3.1.4,ios,iPhone 15,False,False,65,645,intermediate,6602.67,23,0,400,2,139,20,0,0
5f758d7b-2144-4f88-b727-c0b6880978d8,d46ff59a-940e-4f37-b4c8-60244d597100,device-cJFp-qBkz,d2109228-9dbc-483a-80d2-19de5749d64a,2026-02-11T17:02:29Z,430548,1109,False,2458.7,MXN,TOP_UP,FINANCIAL_SERVICES,174.40.10.144,False,15.7272,-106.4181,cellular,WalletPlux/3.1.2 (iOS 17; iPhone 15),ios-3.1.4,ios,iPhone 15,False,False,17,1131,full,7333.85,18,0,1606,0,115,50,1,0
aae26e98-4f6e-44ba-9db8-6a6a732cde0b,ae2b0c55-2a60-4917-b53e-9b566a05983f,device-UmlO-aBjg,552b91a3-8175-4944-acd9-c2d5aa357643,2026-01-07T05:52:32Z,505017,1903,False,1387.33,MXN,TOP_UP,TRANSFER,92.171.27.151,False,22.0406,-99.9208,wifi,WalletPlux/3.1.2 (iOS 17; iPhone 15),ios-3.1.3,ios,iPhone 15,False,False,5,520,intermediate,8874.34,15,0,2792,0,66,46,1,0
56942a07-3073-4e70-ad8e-c846f56561f8,08f85d80-46fb-40ce-aec4-440b7f10dbcd,device-fIHS-AJkU,e7e0474e-2bf3-4387-a4d9-6712f943badc,2026-02-12T00:16:17Z,449764,1267,False,1802.53,MXN,TOP_UP,FINANCIAL_SERVICES,148.53.69.251,False,24.3999,-91.7484,wifi,WalletPlux/3.1.2 (Android 14; Pixel 7),android-3.1.0,android,Pixel 7,False,False,35,1133,basic,9319.33,19,0,4213,1,42,19,0,0
700841f9-ed23-47db-abe9-4884686b427c,3e41b087-4f37-44b8-b20b-08cb5f67376c,device-zywR-kUEX,1fd7d35d-ba98-4455-916a-c2d51397f492,2026-02-06T13:47:39Z,456769,4236,False,921.28,MXN,TOP_UP,TRANSFER,92.206.31.183,False,24.3151,-102.6677,cellular,WalletPlux/3.1.2 (Android 14; Galaxy S23),android-3.1.2,android,Galaxy S23,True,False,90,961,full,3082.97,33,1,1661,0,88,41,0,0
6c2cba45-3cfd-4975-a471-fc02fbdb6394,b8dc0c8c-e664-438d-9764-747fbfae54d5,device-ZyCv-IExn,f79fb001-b896-407b-96b2-f89588707422,2026-01-29T14:20:35Z,495835,2432,False,1995.72,COP,TOP_UP,WALLET,2.243.245.130,False,24.6653,-108.9853,cellular,WalletPlux/3.1.2 (iOS 15; iPhone 15),ios-3.1.3,ios,iPhone 15,False,False,13,1455,basic,640.14,33,0,8093,1,81,60,0,0
11210bfd-23ae-4e0e-bbe1-b9461e80e829,c9da5c8d-754d-4447-a4c9-33b4ec7c6b72,device-sOmI-NmLH,099d91c9-e653-40aa-8795-705f5bfd80ef,2026-02-05T03:38:28Z,513691,7937,False,133.11,MXN,TOP_UP,FINANCIAL_SERVICES,167.245.200.59,False,30.9196,-89.9945,wifi,WalletPlux/3.1.2 (Android 11; Moto G Stylus),android-3.1.1,android,Moto G Stylus,False,False,50,685,full,7684.15,22,1,6265,0,80,32,2,0
91ce6335-fa47-4180-a0cc-f7086e67aee1,e6492dbd-ea83-4c21-8aaf-284f31bafbb0,device-TkXi-JYSV,c962896a-6ad8-421f-be28-a979baa920c2,2026-02-16T22:32:08Z,478468,8329,False,1093.59,MXN,TOP_UP,WALLET,90.81.242.125,False,19.7365,-105.0814,cellular,WalletPlux/3.1.2 (iOS 17; iPhone 13),ios-3.1.4,ios,iPhone 13,False,False,23,952,intermediate,9922.02,3,0,8611,0,54,20,0,0
46b4540c-5789-450e-85f9-17b11e9f19d9,856fc0de-7b0b-4922-ad40-18c5151a2556,device-BaNh-tcdb,39a19f58-6baa-4673-9c23-0040e52df055,2026-02-22T12:20:22Z,431846,7093,False,1313.59,MXN,TOP_UP,TRANSFER,135.175.129.91,False,20.3311,-103.6152,wifi,WalletPlux/3.1.2 (iOS 15; iPhone 15),ios-3.1.4,ios,iPhone 15,False,False,95,287,full,4897.08,45,0,9787,0,166,55,1,0
801ad71f-ff53-45d5-9f43-d3bc59ce4d91,9611a0c4-a76f-4042-b2ab-af25e7cd09e1,device-FUaK-UjeV,55143c83-1d34-41ff-82e1-1f030e671514,2026-02-09T09:04:10Z,526135,7363,False,482.72,MXN,TOP_UP,TRANSFER,53.50.224.187,False,26.6533,-101.299,wifi,WalletPlux/3.1.2 (iOS 15; iPhone 14 Pro),ios-3.1.3,ios,iPhone 14 Pro,False,False,65,63,intermediate,2308.2,37,0,1081,3,91,32,1,0
10ddec6d-ee63-4b48-b7c6-c9115f326b4e,d6ae3185-fbd3-4209-97ee-cf898da3b332,device-CFfL-DLug,3fa36fd6-e366-4789-8e6b-870af4349c21,2026-02-14T18:13:07Z,563748,2463,False,1012.55,MXN,TOP_UP,WALLET,41.54.82.35,False,23.4934,-105.4885,cellular,WalletPlux/3.1.2 (Android 14; Galaxy S23),android-3.1.5,android,Galaxy S23,False,True,29,1092,intermediate,7789.3,36,0,2751,1,89,15,0,0
bb422cad-8791-44b1-b513-231a388c7075,77e584c4-a34f-428a-9fd6-f2b5b17cb165,device-gwvO-jyBh,81739084-5384-48dc-9ee7-7f84600d5a97,2026-01-02T12:56:18Z,542835,7550,False,129.99,MXN,TOP_UP,TRANSFER,37.64.217.255,False,17.0678,-110.2842,cellular,WalletPlux/3.1.2 (iOS 17; iPhone 13),ios-3.1.1,ios,iPhone 13,False,False,56,526,full,1199.19,46,0,3303,0,133,47,0,0
9463fd56-937e-48bb-87d5-e0f86a934abb,24694b19-a352-4dae-a6cb-95ec31afc431,device-MkCx-VZdc,c76c5afb-6383-4bd1-a5c5-c3486be8b409,2025-12-30T03:02:09Z,593006,8342,False,445.94,MXN,TOP_UP,WALLET,123.164.212.183,False,16.1003,-105.0945,wifi,WalletPlux/3.1.2 (iOS 15; iPhone 14 Pro),ios-3.1.3,ios,iPhone 14 Pro,False,False,67,632,full,3419.24,33,0,7561,1,65,23,0,0
3ecf1831-48b1-4a45-b887-6cf8a3f4a153,d13c5094-ff44-4a68-bef4-478bf4635ec7,device-cTEh-pkrk,7bbacef7-66ca-4f52-912f-eee3ddaaa623,2026-02-23T00:08:48Z,448670,6733,False,1888.97,MXN,TOP_UP,WALLET,140.153.238.206,False,23.9262,-111.0151,cellular,WalletPlux/3.1.2 (iOS 17; iPhone 13),ios-3.1.5,ios,iPhone 13,False,False,21,903,basic,5295.09,26,1,2014,0,112,24,0,0
29a62c97-78bd-4653-ba18-dc05dc305ee1,dfea67e4-8617-4e69-a514-15e0bdf85eaa,device-wcVZ-hXyX,0593b5e4-0fcb-441f-98a7-eb91158b3ddb,2026-02-21T17:08:18Z,415805,5668,False,2854.42,MXN,TOP_UP,WALLET,220.104.36.209,True,24.0309,-112.4155,cellular,WalletPlux/3.1.2 (iOS 16; iPhone 13),ios-3.1.4,ios,iPhone 13,False,False,30,1325,intermediate,6468.46,40,0,2825,0,102,34,1,0
4ef11924-22a3-4b0c-bc32-a60be83210d2,f8dc4061-7acb-4a30-a73d-c83f8f29b08b,device-MiyT-Atdj,afa8e800-260b-4bfa-958b-dc0b6a88ff12,2026-01-05T16:18:26Z,584923,6211,False,2307.76,USD,TOP_UP,TRANSFER,222.2.58.202,False,16.0702,-109.3611,cellular,WalletPlux/3.1.2 (Android 12; Xiaomi 13),android-3.1.0,android,Xiaomi 13,False,False,93,807,basic,6740.93,27,0,4115,0,91,15,0,0
eb2da502-9007-4a77-aa55-838703591125,c90fe9c2-203e-4d04-8ebb-715238bb51dc,device-wauB-vatg,e6698263-1502-4090-ab85-4ce1947607dc,2026-02-09T22:06:05Z,533571,8686,True,442.99,MXN,TOP_UP,TRANSFER,144.63.140.140,False,20.7633,-115.5842,cellular,WalletPlux/3.1.2 (iOS 15; iPhone 13),ios-3.1.1,ios,iPhone 13,False,False,83,933,basic,6305.25,3,0,6907,3,67,17,0,0
301b5bdd-e422-45bd-96e5-77d6f696a757,fd72e896-80a9-41ac-bc53-7ff0851ffaa2,device-XAFc-wnCP,306ef390-1998-4f2d-a802-7dca2c5c01ae,2026-02-06T10:03:35Z,596483,6172,False,2435.19,MXN,TOP_UP,WALLET,134.22.108.11,False,17.688,-113.9871,cellular,WalletPlux/3.1.2 (iOS 17; iPhone 15),ios-3.1.5,ios,iPhone 15,False,False,9,1127,intermediate,5105.88,5,0,9783,1,97,24,0,0
2e270369-4023-41e0-b211-c2c42ba48dfe,60d16751-5864-4095-8eb0-755289a27915,device-ejKN-QTZU,e3788d8b-c184-4f94-b8ca-315087980cf6,2026-02-21T06:27:33Z,598457,7334,False,1093.83,MXN,TOP_UP,TRANSFER,24.35.143.76,False,19.4171,-110.7601,cellular,WalletPlux/3.1.2 (Android 14; Galaxy S23),android-3.1.2,android,Galaxy S23,False,False,71,1307,full,5237.56,6,0,987,0,121,59,0,0
460ea4fd-866b-426c-8599-9bc827b9786a,92679cfe-c543-41d4-9c06-df9c46c8e889,device-iCqn-mxGr,1385c850-5585-4407-9d71-cfb35738fbf2,2025-12-30T11:53:19Z,459445,5418,False,2683.08,MXN,TOP_UP,FINANCIAL_SERVICES,115.76.175.238,False,29.8383,-91.1196,wifi,WalletPlux/3.1.2 (Android 13; Xiaomi 13),android-3.1.2,android,Xiaomi 13,False,False,17,86,full,5584.26,48,0,2393,2,76,25,0,0
b4a4253f-5fc8-4bd2-ad99-970d0e2b4f3e,5e1439f0-6a28-4be5-82a6-428977beb49e,device-fjAi-ZNpq,2564f17e-512d-427e-bfa5-0929f096d006,2026-01-28T12:27:25Z,489029,3474,False,2492.45,USD,TOP_UP,FINANCIAL_SERVICES,86.212.42.58,False,18.3668,-91.1421,cellular,WalletPlux/3.1.2 (iOS 17; iPhone 14 Pro),ios-3.1.2,ios,iPhone 14 Pro,False,False,81,743,full,4791.96,49,0,6861,0,146,46,0,0
a5029e0d-a52a-4a05-b67e-74c01fe3317f,16c75b72-3a21-46d4-98a4-349657dcf8a1,device-IrKN-CRZk,2d502162-c471-4751-96a9-f1ec1b688eee,2026-02-02T17:59:57Z,447408,2967,False,2834.5,MXN,TOP_UP,WALLET,44.74.218.158,False,24.0822,-88.3496,cellular,WalletPlux/3.1.2 (Android 14; Moto G Stylus),android-3.1.5,android,Moto G Stylus,False,False,23,521,intermediate,7149.64,36,0,579,0,42,23,0,0
e735eda7-465b-4c54-9228-2258b22d7975,0d970bea-f7b5-4a4c-bb3a-d38a598ab911,device-xhuJ-kPdH,d55060a8-e08c-4812-9e43-2f4e1f63d7ff,2026-02-10T17:53:39Z,498570,3838,False,793.74,MXN,TOP_UP,TRANSFER,41.98.99.163,False,19.2028,-117.3405,cellular,WalletPlux/3.1.2 (Android 14; Galaxy S23),android-3.1.2,android,Galaxy S23,False,False,32,228,basic,5339.61,4,0,9830,1,135,57,0,0
3dbe5af3-62b2-4ffe-a399-b4a501de8b42,3a5230e0-49d6-4991-906f-2c2322620ffe,device-IptG-LKHX,0aa52c90-b7b6-4b0d-a3cb-b56960ff91eb,2026-02-06T10:45:57Z,496342,3373,True,2583.81,MXN,TOP_UP,WALLET,118.77.202.130,False,14.962,-92.7554,cellular,WalletPlux/3.1.2 (Android 13; Moto G Stylus),android-3.1.5,android,Moto G Stylus,False,False,90,873,intermediate,9540.4,8,2,4564,1,154,58,1,0
d5eb6613-0ea7-43d0-9785-769b9e02a6bf,e57aceb6-e963-4f13-8671-55aac5436cfc,device-jXVA-HIhg,f7666521-39ae-4261-810c-382a9e71d4ea,2026-01-17T15:44:49Z,591678,4562,False,1999.79,MXN,TOP_UP,FINANCIAL_SERVICES,123.210.47.95,False,22.5731,-98.1448,wifi,WalletPlux/3.1.2 (Android 12; Pixel 7),android-3.1.1,android,Pixel 7,False,False,65,767,basic,4917.77,40,0,7097,1,112,21,0,0
5b38c99b-38e9-4ecf-b9cb-072d982819e8,a7b4a412-90a0-4cb4-b6cb-9373f1589ed5,device-mdxT-MNqc,58c00cd8-bf5a-4733-b499-370e351e80f6,2026-02-19T00:08:01Z,513735,8700,False,311.52,MXN,TOP_UP,TRANSFER,52.142.253.223,False,22.0086,-91.7275,wifi,WalletPlux/3.1.2 (Android 12; Pixel 7),android-3.1.2,android,Pixel 7,False,False,18,813,intermediate,1821.55,32,0,1041,0,135,41,0,0
a98ef280-9f5d-49e3-b164-585a67f62238,fb4af226-8d71-4303-8450-dd3ecb3865b5,device-xhbs-QpsI,6b08aac6-2f72-452a-b33d-9d6218c89938,2026-01-18T05:21:29Z,511859,3619,False,1696.58,MXN,TOP_UP,FINANCIAL_SERVICES,142.87.67.28,False,14.5786,-110.2836,wifi,WalletPlux/3.1.2 (Android 11; Xiaomi 13),android-3.1.2,android,Xiaomi 13,False,False,88,350,intermediate,5793.08,29,0,4127,0,116,38,2,0
58670add-00f8-49ce-b491-4080cd466037,9d2e91ca-f8f2-4f38-82b5-64f43a34d25c,device-hWmx-aCtf,b61450e8-cea3-4016-af41-75fa120c9c25,2026-01-24T14:27:50Z,497698,9212,False,1162.98,MXN,TOP_UP,FINANCIAL_SERVICES,184.172.172.202,False,26.11,-117.0531,wifi,WalletPlux/3.1.2 (iOS 17; iPhone 13),ios-3.1.1,ios,iPhone 13,False,False,62,164,basic,2725.58,40,0,8586,0,124,19,0,0
334d0e80-e59c-485d-a04a-60e45c94004e,303236c4-64b6-4075-b342-ad3cc612e493,device-fRUe-accR,2e9c4625-f3b5-41d9-bda0-bc1beb64dd19,2026-02-24T13:27:29Z,539938,1112,False,644.74,MXN,TOP_UP,FINANCIAL_SERVICES,37.161.191.3,False,15.8897,-114.9601,wifi,WalletPlux/3.1.2 (Android 12; Galaxy S23),android-3.1.0,android,Galaxy S23,False,False,12,795,full,3227.49,24,0,551,1,70,58,0,0
a80cae01-345d-4303-a9fd-11a6954751fb,eed1a900-51d0-46c1-ac3c-52a7dd10c025,device-nCRz-hafa,20fb318c-76ec-4d9e-b66c-378a39d07b9d,2026-02-23T19:25:28Z,538075,4806,False,2103.19,MXN,TOP_UP,TRANSFER,73.88.19.132,False,15.5603,-117.2329,cellular,WalletPlux/3.1.2 (Android 14; Galaxy S23),android-3.1.5,android,Galaxy S23,False,False,27,1240,basic,4153.18,12,0,2033,0,78,20,0,0
51ffa72c-3a04-4c65-8859-e8a8869cbaa6,f8a23577-1e9e-4766-a905-c8b303d0c6e4,device-WNVQ-oynl,aa01cd42-2364-4a7c-8588-126e5701b412,2026-01-29T18:39:51Z,456834,4802,False,723.49,MXN,TOP_UP,FINANCIAL_SERVICES,162.236.201.218,False,30.6955,-108.2408,wifi,WalletPlux/3.1.2 (iOS 16; iPhone 15),ios-3.1.0,ios,iPhone 15,True,False,55,265,intermediate,7254.03,46,0,9727,1,93,26,1,0
21feb908-d6a5-4d1e-b73d-6f73eaf5ea5f,206eca55-9b99-43f6-ae92-883bc32ae922,device-tnWe-fCLq,b7fcccfc-8528-41f0-972c-21d65b7e42db,2026-02-02T08:04:29Z,411178,8676,False,520.72,MXN,TOP_UP,TRANSFER,159.76.16.210,False,28.8539,-103.0962,wifi,WalletPlux/3.1.2 (iOS 16; iPhone 14 Pro),ios-3.1.3,ios,iPhone 14 Pro,False,False,27,661,basic,792.03,20,0,3054,0,66,28,0,0
